"RESOLVED_ENTITY_ID","RESOLVED_ENTITY_NAME","RELATED_ENTITY_ID","MATCH_LEVEL","MATCH_KEY","DATA_SOURCE","RECORD_ID","JSON_DATA","LENS_CODE"
"37","IRENE WULFFRAAT","0","0","","TEST","435046066","{""ADDR_CITY"":""Spokane"",""ADDR_LINE1"":""4926 Addison ST"",""ADDR_POSTAL_CODE"":""99207"",""ADDR_STATE"":""WA"",""CC_ACCOUNT_NUMBER"":""5038366835091762"",""DATE_OF_BIRTH"":""16/8/1981"",""DRIVERS_LICENSE_NUMBER"":""LZAXO18T89U2"",""GENDER"":""F"",""NAME_FIRST"":""IRENE"",""NAME_LAST"":""WULFFRAAT"",""PASSPORT_NUMBER"":""150GZCDSZ"",""PHONE_NUMBER"":""509-867-5787"",""SSN_NUMBER"":""790-36-9245"",""entityid"":""296486334"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""435046066""}","DEFAULT"
"38","ESPERANZA HASKELL","0","0","","TEST","133239890","{""ADDR_CITY"":""Sparrow Bush"",""ADDR_LINE1"":""69 Augusine ST"",""ADDR_POSTAL_CODE"":""12780"",""ADDR_STATE"":""NY"",""CC_ACCOUNT_NUMBER"":""51154973027254395"",""DATE_OF_BIRTH"":""31/1/1954"",""DRIVERS_LICENSE_NUMBER"":""6757556M"",""DRIVERS_LICENSE_STATE"":""VT"",""GENDER"":""F"",""NAME_FIRST"":""ESPERANZA"",""NAME_LAST"":""HASKELL"",""PHONE_NUMBER"":""914-945-0007"",""SOCIAL_HANDLE"":""perfumes2"",""entityid"":""133239890"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""133239890""}","DEFAULT"
"39","SHEREE RAMIREZ","0","0","","TEST","344873824","{""ADDR_CITY"":""Carlsbad"",""ADDR_LINE1"":""3424 Blff CT"",""ADDR_POSTAL_CODE"":""92008"",""ADDR_STATE"":""CA"",""CC_ACCOUNT_NUMBER"":""348674707514191"",""DRIVERS_LICENSE_STATE"":""VI"",""GENDER"":""F"",""NAME_FIRST"":""SHEREE"",""NAME_LAST"":""RAMIREZ"",""PASSPORT_NUMBER"":""MOQYC00"",""PHONE_NUMBER"":""805-384-6528"",""SOCIAL_HANDLE"":""tenantc"",""SSN_NUMBER"":""524-18-9561"",""entityid"":""270493518"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""344873824""}","DEFAULT"
"40","DONAWLD BRYANT","0","0","","TEST","24414884","{""ADDR_CITY"":""Seminole"",""ADDR_LINE1"":""10908 76th CT"",""ADDR_POSTAL_CODE"":""33777"",""ADDR_STATE"":""FL"",""CC_ACCOUNT_NUMBER"":""5038818226669841421"",""DRIVERS_LICENSE_NUMBER"":""K735555625883"",""DRIVERS_LICENSE_STATE"":""LI"",""GENDER"":""M"",""NAME_FIRST"":""DONAWLD"",""NAME_LAST"":""BRYANT"",""PHONE_NUMBER"":""784-2815"",""SSN_NUMBER"":""281-91-6516"",""entityid"":""24414884"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""24414884""}","DEFAULT"
"41","KATHERINE MCDONALD","0","0","","TEST","501532564","{""ADDR_CITY"":""Fairland"",""ADDR_LINE1"":""57462 150 RD"",""ADDR_POSTAL_CODE"":""74343"",""ADDR_STATE"":""OK"",""CC_ACCOUNT_NUMBER"":""377091916196589"",""DRIVERS_LICENSE_NUMBER"":""QF381"",""GENDER"":""F"",""NAME_FIRST"":""KATHERINE"",""NAME_LAST"":""MCDONALD"",""SSN_NUMBER"":""144-75-3809"",""entityid"":""309610352"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""501532564""}","DEFAULT"
"42","ANN WECKERLY","0","0","","TEST","102722155","{""ADDR_LINE1"":""5068  DR"",""ADDR_POSTAL_CODE"":""91941"",""ADDR_STATE"":""CA"",""DRIVERS_LICENSE_NUMBER"":""271331003"",""GENDER"":""F"",""NAME_FIRST"":""ANN"",""NAME_LAST"":""WECKERLY"",""PASSPORT_NUMBER"":""CO3VZDI"",""PHONE_NUMBER"":""951-845-7142"",""SOCIAL_HANDLE"":""triggerh"",""SSN_NUMBER"":""320-02-3724"",""entityid"":""102722155"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""102722155""}","DEFAULT"
"43","LOU LUCAS","0","0","","TEST","338462553","{""ADDR_CITY"":""Bca Raton"",""ADDR_LINE1"":""4940 15th TER"",""ADDR_POSTAL_CODE"":""33432"",""ADDR_STATE"":""FL"",""CC_ACCOUNT_NUMBER"":""6482694862387034"",""DATE_OF_BIRTH"":""2/2/1979"",""DRIVERS_LICENSE_NUMBER"":""E3177286590690"",""DRIVERS_LICENSE_STATE"":""WI"",""GENDER"":""F"",""NAME_FIRST"":""LOU"",""NAME_LAST"":""LUCAS"",""PHONE_NUMBER"":""813-703-3499"",""SOCIAL_HANDLE"":""nettedp"",""SSN_NUMBER"":""181-38-6370"",""entityid"":""268356428"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""338462553""}","DEFAULT"
"44","LEONARDO ORTICZ","0","0","","TEST","544272803","{""ADDR_CITY"":""Winter Haven"",""ADDR_LINE1"":""204 10th ST"",""ADDR_POSTAL_CODE"":""3388"",""ADDR_STATE"":""FL"",""CC_ACCOUNT_NUMBER"":""6496556248578776"",""DATE_OF_BIRTH"":""20/1/1940"",""DRIVERS_LICENSE_NUMBER"":""609507"",""DRIVERS_LICENSE_STATE"":""DS"",""GENDER"":""M"",""NAME_FIRST"":""LEONARDO"",""NAME_LAST"":""ORTICZ"",""entityid"":""316253681"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""544272803""}","DEFAULT"
"45","K VIGIL","0","0","","TEST","568450200","{""ADDR_LINE1"":""347 Burr ST"",""ADDR_POSTAL_CODE"":""06512"",""ADDR_STATE"":""CT"",""DRIVERS_LICENSE_STATE"":""AK"",""GENDER"":""F"",""NAME_FIRST"":""K"",""NAME_LAST"":""VIGIL"",""PASSPORT_NUMBER"":""CV7M7GOYS7"",""PHONE_NUMBER"":""475-375-7026"",""SSN_NUMBER"":""817-21-5636"",""entityid"":""319497246"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""568450200""}","DEFAULT"
"46","CATHY SCHINDEWOLF","0","0","","TEST","586161141","{""ADDR_CITY"":""Jhonsonville"",""ADDR_LINE1"":""1536 AllisonLanding RD"",""ADDR_POSTAL_CODE"":""29555"",""ADDR_STATE"":""SC"",""DRIVERS_LICENSE_STATE"":""TN"",""GENDER"":""F"",""NAME_FIRST"":""CATHY"",""NAME_LAST"":""SCHINDEWOLF"",""PHONE_NUMBER"":""876-8033"",""SOCIAL_HANDLE"":""feeb"",""SSN_NUMBER"":""822-54-4645"",""entityid"":""321699322"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""586161141""}","DEFAULT"
"47","SHEURRY KENNIE","0","0","","TEST","72764889","{""ADDR_CITY"":""Beaufort"",""ADDR_LINE1"":""25334 5th ST"",""ADDR_POSTAL_CODE"":""29902"",""ADDR_STATE"":""SC"",""DRIVERS_LICENSE_NUMBER"":""784862488"",""DRIVERS_LICENSE_STATE"":""AZ"",""GENDER"":""F"",""NAME_FIRST"":""SHEURRY"",""NAME_LAST"":""KENNIE"",""PHONE_NUMBER"":""622-1751"",""SOCIAL_HANDLE"":""lossesx"",""SSN_NUMBER"":""219-95-3464"",""entityid"":""72764889"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""72764889""}","DEFAULT"
"48","WILLIAM SIEGFREID","0","0","","TEST","586108629","{""ADDR_CITY"":""Fountain VaGley"",""ADDR_LINE1"":""9630 AzaleM CIR"",""ADDR_POSTAL_CODE"":""92708"",""ADDR_STATE"":""CA"",""DRIVERS_LICENSE_NUMBER"":""6104617670642"",""GENDER"":""N/A"",""NAME_FIRST"":""WILLIAM"",""NAME_LAST"":""SIEGFREID"",""PASSPORT_NUMBER"":""4CFANHSNQI"",""PHONE_NUMBER"":""747-677-9460"",""entityid"":""321693488"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""586108629""}","DEFAULT"
"49","T YOUNG","0","0","","TEST","187350884","{""ADDR_CITY"":""Modesto"",""ADDR_LINE1"":""590 Brighton AVE"",""ADDR_POSTAL_CODE"":""95355"",""ADDR_STATE"":""CA"",""DATE_OF_BIRTH"":""30/6/1990"",""DRIVERS_LICENSE_NUMBER"":""JJT100060"",""DRIVERS_LICENSE_STATE"":""DN"",""GENDER"":""M"",""NAME_FIRST"":""T"",""NAME_LAST"":""YOUNG"",""PHONE_NUMBER"":""900-7382"",""SSN_NUMBER"":""656-12-8154"",""entityid"":""187350884"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""187350884""}","DEFAULT"
"50","ROSE PAI","0","0","","TEST","501614169","{""ADDR_CITY"":""Point Pleasant Beach"",""ADDR_LINE1"":""1230 BeaverDam RD"",""ADDR_POSTAL_CODE"":""08743"",""ADDR_STATE"":""NJ"",""DRIVERS_LICENSE_NUMBER"":""3574"",""DRIVERS_LICENSE_STATE"":""AL"",""GENDER"":""F"",""NAME_FIRST"":""ROSE"",""NAME_LAST"":""PAI"",""PHONE_NUMBER"":""212-8757"",""entityid"":""309623953"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""501614169""}","DEFAULT"
"51","BLACK","0","0","","TEST","338399651","{""ADDR_CITY"":""South Richmond Hill"",""ADDR_LINE1"":""422 103rd AVE"",""ADDR_POSTAL_CODE"":""11419"",""ADDR_STATE"":""New York"",""CC_ACCOUNT_NUMBER"":""370218219795491"",""DATE_OF_BIRTH"":""8/7/1942"",""DRIVERS_LICENSE_STATE"":""AK"",""GENDER"":""M"",""NAME_LAST"":""BLACK"",""PASSPORT_NUMBER"":""CLGMG0M"",""PHONE_NUMBER"":""929-874-3346"",""SOCIAL_HANDLE"":""yodlers8"",""SSN_NUMBER"":""453-66-4293"",""entityid"":""268335460"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""338399651""}","DEFAULT"
"52","G DAVIS","0","0","","TEST","356741877","{""ADDR_CITY"":""PhoeVix"",""ADDR_LINE1"":""13600 32nd PL"",""ADDR_POSTAL_CODE"":""85044"",""ADDR_STATE"":""Arizona"",""CC_ACCOUNT_NUMBER"":""6455031199888011"",""DATE_OF_BIRTH"":""22/1/1993"",""DRIVERS_LICENSE_NUMBER"":""V1817441"",""GENDER"":""F"",""NAME_FIRST"":""G"",""NAME_LAST"":""DAVIS"",""PHONE_NUMBER"":""368-0928"",""SOCIAL_HANDLE"":""waftingc"",""entityid"":""274449536"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""356741877""}","DEFAULT"
"53","RICKEY REYNA","0","0","","TEST","398933884","{""ADDR_CITY"":""Ruskin"",""ADDR_LINE1"":""708 10h AVE"",""ADDR_POSTAL_CODE"":""33570"",""CC_ACCOUNT_NUMBER"":""480811369984379"",""DATE_OF_BIRTH"":""17/5/1959"",""DRIVERS_LICENSE_STATE"":""GU"",""GENDER"":""M"",""NAME_FIRST"":""RICKEY"",""NAME_LAST"":""REYNA"",""entityid"":""287458288"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""398933884""}","DEFAULT"
"54","C BEASLEY","0","0","","TEST","465587678","{""ADDR_CITY"":""BufQfalo"",""ADDR_LINE1"":""5531  RD"",""ADDR_POSTAL_CODE"":""6562"",""ADDR_STATE"":""MO"",""GENDER"":""M"",""NAME_FIRST"":""C"",""NAME_LAST"":""BEASLEY"",""PHONE_NUMBER"":""474-0467"",""SSN_NUMBER"":""319-06-6140"",""entityid"":""302924723"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""465587678""}","DEFAULT"
"55","ELIZABETH LONG","0","0","","TEST","308583325","{""ADDR_CITY"":""Los Molinos"",""ADDR_LINE1"":""25292 3rd AVE"",""ADDR_POSTAL_CODE"":""96055"",""ADDR_STATE"":""CA"",""CC_ACCOUNT_NUMBER"":""4519100120247283"",""DATE_OF_BIRTH"":""5/6/1992"",""DRIVERS_LICENSE_NUMBER"":""K0338037"",""GENDER"":""F"",""NAME_FIRST"":""ELIZABETH"",""NAME_LAST"":""LONG"",""PASSPORT_NUMBER"":""S9UA75"",""SSN_NUMBER"":""544-99-5649"",""entityid"":""257576886"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""308583325""}","DEFAULT"
"56","JANE FERRIS","0","0","","TEST","326624499","{""ADDR_CITY"":""ErIie"",""ADDR_LINE1"":""2708 35th ST"",""ADDR_POSTAL_CODE"":""61510"",""ADDR_STATE"":""PA"",""DRIVERS_LICENSE_NUMBER"":""36003417"",""GENDER"":""F"",""NAME_FIRST"":""JANE"",""NAME_LAST"":""FERRIS"",""PHONE_NUMBER"":""219-4944"",""entityid"":""264410410"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""326624499""}","DEFAULT"
"57","REBECCA W","0","0","","TEST","405069111","{""ADDR_CITY"":""Port Chester"",""ADDR_LINE1"":""88 Harbo DR"",""ADDR_POSTAL_CODE"":""10573"",""CC_ACCOUNT_NUMBER"":""6762630863329218"",""GENDER"":""N/A"",""NAME_FIRST"":""REBECCA"",""NAME_LAST"":""W"",""PASSPORT_NUMBER"":""C0O46E3YKA"",""PHONE_NUMBER"":""631-543-9464"",""entityid"":""288992095"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""405069111""}","DEFAULT"
"58","GLENDA C","0","0","","TEST","544022812","{""ADDR_CITY"":""Covingto"",""ADDR_LINE1"":""178 Arlington DR"",""ADDR_POSTAL_CODE"":""30016"",""ADDR_STATE"":""GA"",""CC_ACCOUNT_NUMBER"":""4126614861174149"",""DATE_OF_BIRTH"":""23/12/1972"",""DRIVERS_LICENSE_NUMBER"":""Z825876"",""DRIVERS_LICENSE_STATE"":""CO"",""GENDER"":""F"",""NAME_FIRST"":""GLENDA"",""NAME_LAST"":""C"",""SSN_NUMBER"":""562-48-7950"",""entityid"":""316217968"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""544022812""}","DEFAULT"
"59","RALPH FITZGERALD","0","0","","TEST","181404043","{""ADDR_CITY"":""Ketchikan"",""ADDR_LINE1"":""2148 1st AVE"",""ADDR_POSTAL_CODE"":""99901"",""ADDR_STATE"":""AK"",""DRIVERS_LICENSE_NUMBER"":""168270878"",""DRIVERS_LICENSE_STATE"":""MN"",""GENDER"":""N/A"",""NAME_FIRST"":""RALPH"",""NAME_LAST"":""FITZGERALD"",""SOCIAL_HANDLE"":""chockv"",""entityid"":""181404043"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""181404043""}","DEFAULT"
"60","SHEIL SCHNABEL II","0","0","","TEST","410941730","{""ADDR_CITY"":""Denver"",""ADDR_LINE1"":""90 106th PLACE"",""ADDR_POSTAL_CODE"":""80233"",""ADDR_STATE"":""CO"",""CC_ACCOUNT_NUMBER"":""34080020005980"",""DATE_OF_BIRTH"":""22/9/1981"",""DRIVERS_LICENSE_NUMBER"":""383397248"",""GENDER"":""F"",""NAME_FIRST"":""SHEIL"",""NAME_LAST"":""SCHNABEL"",""NAME_SUFFIX"":""II"",""PHONE_NUMBER"":""665-7911"",""SSN_NUMBER"":""890-56-2589"",""entityid"":""290460250"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""410941730""}","DEFAULT"
"61","RAY ADKINS","0","0","","TEST","54788564","{""ADDR_CITY"":""Metairie"",""ADDR_LINE1"":""2452  ST"",""ADDR_POSTAL_CODE"":""70002"",""ADDR_STATE"":""LA"",""DRIVERS_LICENSE_STATE"":""IL"",""GENDER"":""M"",""NAME_FIRST"":""RAY"",""NAME_LAST"":""ADKINS"",""PHONE_NUMBER"":""318-519-5863"",""SOCIAL_HANDLE"":""mafiosiy"",""entityid"":""54788564"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""54788564""}","DEFAULT"
"62","ELIZABETH DEHANEY","0","0","","TEST","72965212","{""ADDR_CITY"":""Brownton"",""ADDR_LINE1"":""46932 100th ST"",""ADDR_STATE"":""MN"",""DRIVERS_LICENSE_NUMBER"":""N4943930816470"",""GENDER"":""N/A"",""NAME_FIRST"":""ELIZABETH"",""NAME_LAST"":""DEHANEY"",""PHONE_NUMBER"":""230-914-9426"",""SOCIAL_HANDLE"":""exon2"",""SSN_NUMBER"":""180-69-7133"",""entityid"":""72965212"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""72965212""}","DEFAULT"
"63","C JRICE","0","0","","TEST","260176192","{""ADDR_CITY"":""Portage"",""ADDR_LINE1"":""140 Arbor DR"",""ADDR_POSTAL_CODE"":""15946"",""ADDR_STATE"":""PA"",""DRIVERS_LICENSE_NUMBER"":""864588"",""GENDER"":""M"",""NAME_FIRST"":""C"",""NAME_LAST"":""JRICE"",""PHONE_NUMBER"":""297-5795"",""SSN_NUMBER"":""720-12-8518"",""entityid"":""233373320"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""260176192""}","DEFAULT"
"64","BEVERLY MLILER","0","0","","TEST","368648977","{""ADDR_CITY"":""Reidsville"",""ADDR_LINE1"":""380 Apple RD"",""ADDR_POSTAL_CODE"":""27320"",""ADDR_STATE"":""NC"",""DATE_OF_BIRTH"":""21/12/1997"",""DRIVERS_LICENSE_STATE"":""WV"",""GENDER"":""F"",""NAME_FIRST"":""BEVERLY"",""NAME_LAST"":""MLILER"",""PHONE_NUMBER"":""910-669-2108"",""SSN_NUMBER"":""006-66-8344"",""entityid"":""278418569"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""368648977""}","DEFAULT"
"65","KIMBERLY MOSHER","0","0","","TEST","54813761","{""ADDR_CITY"":""Newburgh"",""ADDR_LINE1"":""37 Beech ST"",""ADDR_POSTAL_CODE"":""12550"",""ADDR_STATE"":""NY"",""CC_ACCOUNT_NUMBER"":""6510558280106223"",""DATE_OF_BIRTH"":""1/3/1944"",""DRIVERS_LICENSE_NUMBER"":""15995529"",""GENDER"":""F"",""NAME_FIRST"":""KIMBERLY"",""NAME_LAST"":""MOSHER"",""PHONE_NUMBER"":""914-550-3328"",""SSN_NUMBER"":""833-65-8899"",""entityid"":""54813761"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""54813761""}","DEFAULT"
"66","CHRISTINE HAWTHORNE","0","0","","TEST","72660266","{""ADDR_CITY"":""Warren"",""ADDR_LINE1"":""474 3rd ST"",""ADDR_POSTAL_CODE"":""44483"",""CC_ACCOUNT_NUMBER"":""347065625750164"",""DRIVERS_LICENSE_STATE"":""PW"",""GENDER"":""F"",""NAME_FIRST"":""CHRISTINE"",""NAME_LAST"":""HAWTHORNE"",""PHONE_NUMBER"":""234-725-1411"",""SSN_NUMBER"":""761-69-4092"",""entityid"":""72660266"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""72660266""}","DEFAULT"
"67","JESSICA JAYNES","0","0","","TEST","386805848","{""ADDR_CITY"":""Austin"",""ADDR_LINE1"":""3230 Academy "",""ADDR_POSTAL_CODE"":""78704"",""ADDR_STATE"":""TX"",""CC_ACCOUNT_NUMBER"":""521862502899247851"",""DRIVERS_LICENSE_NUMBER"":""272390044"",""GENDER"":""F"",""NAME_FIRST"":""JESSICA"",""NAME_LAST"":""JAYNES"",""PASSPORT_NUMBER"":""CYUK8WQ"",""PHONE_NUMBER"":""830-926-0345"",""SSN_NUMBER"":""109-38-7423"",""entityid"":""284426279"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""386805848""}","DEFAULT"
"68","D FOSTER","0","0","","TEST","362856494","{""ADDR_CITY"":""San Luis Obispo"",""ADDR_LINE1"":""2760 AltaMira LN"",""ADDR_STATE"":""CA"",""DRIVERS_LICENSE_NUMBER"":""97774503"",""DRIVERS_LICENSE_STATE"":""AP"",""GENDER"":""M"",""NAME_FIRST"":""D"",""NAME_LAST"":""FOSTER"",""PHONE_NUMBER"":""949-823-1202"",""SSN_NUMBER"":""754-90-7637"",""entityid"":""276487741"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""362856494""}","DEFAULT"
"69","THLMA BRUWGNOLI","0","0","","TEST","181552535","{""ADDR_CITY"":""Memphis"",""ADDR_LINE1"":""1081 Aurora CIR"",""ADDR_POSTAL_CODE"":""38115"",""ADDR_STATE"":""TN"",""DRIVERS_LICENSE_STATE"":""DE"",""GENDER"":""F"",""NAME_FIRST"":""THLMA"",""NAME_LAST"":""BRUWGNOLI"",""SOCIAL_HANDLE"":""deemedo"",""entityid"":""181552535"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""181552535""}","DEFAULT"
"70","SYLVIA LEGGIO","0","0","","TEST","108875021","{""ADDR_CITY"":""Joliet"",""ADDR_LINE1"":""120726 Briargate "",""ADDR_POSTAL_CODE"":""6435"",""ADDR_STATE"":""IL"",""CC_ACCOUNT_NUMBER"":""4363159508975"",""DRIVERS_LICENSE_NUMBER"":""O74087"",""DRIVERS_LICENSE_STATE"":""HO"",""GENDER"":""F"",""NAME_FIRST"":""SYLVIA"",""NAME_LAST"":""LEGGIO"",""entityid"":""108875021"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""108875021""}","DEFAULT"
"71","ASHLEY FREEMAN","0","0","","TEST","120936770","{""ADDR_CITY"":""Qesa"",""ADDR_LINE1"":""0036 24th ST"",""ADDR_POSTAL_CODE"":""85413"",""ADDR_STATE"":""AZ"",""DATE_OF_BIRTH"":""9/9/1963"",""DRIVERS_LICENSE_NUMBER"":""T4895820904330"",""GENDER"":""F"",""NAME_FIRST"":""ASHLEY"",""NAME_LAST"":""FREEMAN"",""PASSPORT_NUMBER"":""CNZP664JA"",""PHONE_NUMBER"":""928-412-5192"",""SSN_NUMBER"":""288-34-0575"",""entityid"":""120936770"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""120936770""}","DEFAULT"
"72","STEWART","0","0","","TEST","586170357","{""ADDR_CITY"":""RaleDigh"",""ADDR_LINE1"":""18696 BashfordCrest LN"",""ADDR_POSTAL_CODE"":""27606"",""ADDR_STATE"":""NC"",""DATE_OF_BIRTH"":""8/10/1945"",""DRIVERS_LICENSE_NUMBER"":""G040929269445"",""GENDER"":""M"",""NAME_LAST"":""STEWART"",""PHONE_NUMBER"":""910-518-0113"",""SOCIAL_HANDLE"":""gizmosi"",""entityid"":""321700346"",""srccode"":""MDMPER"",""DATA_SOURCE"":""TEST"",""ENTITY_TYPE"":""TEST"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""586170357""}","DEFAULT"
